ticker,caller,timestamp,Open,high,close,low,supply,market_cap,volume
ETH-USD,backtest_v2,2026-01-30 23:00:00+00:00,2705.57,2707.44,2702.69,2690.17,122373866.2178,330738624488.1859,3564.62461626
ETH-USD,backtest_v2,2026-01-31 00:00:00+00:00,2702.68,2710.09,2701.95,2698.43,122373866.2178,330648067827.1847,4252.96221716
ETH-USD,backtest_v2,2026-01-31 01:00:00+00:00,2701.94,2709.84,2695.28,2692.23,122373866.2178,329831834139.512,6449.59233566
ETH-USD,backtest_v2,2026-01-31 02:00:00+00:00,2695.29,2703.95,2697.22,2679.64,122373866.2178,330069239439.9745,6181.35844033
ETH-USD,backtest_v2,2026-01-31 03:00:00+00:00,2697.23,2702.08,2691.22,2689.88,122373866.2178,329334996242.6677,4010.23779979
ETH-USD,backtest_v2,2026-01-31 04:00:00+00:00,2691.22,2700.0,2690.65,2688.1,122373866.2178,329265243138.9236,5756.33489889
ETH-USD,backtest_v2,2026-01-31 05:00:00+00:00,2690.64,2698.57,2692.87,2685.35,122373866.2178,329536913121.92706,4244.18053684
ETH-USD,backtest_v2,2026-01-31 06:00:00+00:00,2692.87,2695.9,2687.82,2678.77,122373866.2178,328918925097.5272,4896.48858409
ETH-USD,backtest_v2,2026-01-31 07:00:00+00:00,2687.82,2688.84,2675.25,2663.38,122373866.2178,327380685599.1695,5486.50926525
ETH-USD,backtest_v2,2026-01-31 08:00:00+00:00,2675.26,2678.61,2639.08,2604.76,122373866.2178,322954422858.07166,15493.28401673
ETH-USD,backtest_v2,2026-01-31 09:00:00+00:00,2639.33,2654.98,2643.83,2629.05,122373866.2178,323535698722.6062,5158.12116321
ETH-USD,backtest_v2,2026-01-31 10:00:00+00:00,2643.9,2650.97,2646.96,2631.31,122373866.2178,323918728923.8679,4814.96508136
ETH-USD,backtest_v2,2026-01-31 11:00:00+00:00,2646.92,2646.92,2635.8,2626.91,122373866.2178,322553036576.87726,4166.66262624
ETH-USD,backtest_v2,2026-01-31 12:00:00+00:00,2635.84,2640.05,2629.13,2623.58,122373866.2178,321736802889.2045,4862.27061633
ETH-USD,backtest_v2,2026-01-31 13:00:00+00:00,2629.19,2633.4,2625.01,2613.81,122373866.2178,321232622560.3872,4447.58844796
ETH-USD,backtest_v2,2026-01-31 14:00:00+00:00,2625.0,2632.27,2535.2,2507.23,122373866.2178,310242225635.3666,22305.67828377
ETH-USD,backtest_v2,2026-01-31 15:00:00+00:00,2535.0,2550.85,2530.11,2522.35,122373866.2178,309619342656.318,8570.72149548
ETH-USD,backtest_v2,2026-01-31 16:00:00+00:00,2530.14,2547.03,2479.3,2465.1,122373866.2178,303401526513.79156,16840.64840999
ETH-USD,backtest_v2,2026-01-31 17:00:00+00:00,2479.21,2491.0,2399.91,2370.0,122373866.2178,293686265274.7604,26307.08435799
ETH-USD,backtest_v2,2026-01-31 18:00:00+00:00,2399.88,2413.85,2378.32,2238.74,122373866.2178,291044213503.1181,26322.26249574
ETH-USD,backtest_v2,2026-01-31 19:00:00+00:00,2378.27,2430.6,2379.73,2368.68,122373866.2178,291216760654.4852,17072.14623374
ETH-USD,backtest_v2,2026-01-31 20:00:00+00:00,2380.16,2403.85,2379.43,2351.27,122373866.2178,291180048494.6199,13321.49218624
ETH-USD,backtest_v2,2026-01-31 21:00:00+00:00,2379.11,2420.88,2416.54,2369.93,122373866.2178,295721342669.9624,9430.06874781
ETH-USD,backtest_v2,2026-01-31 22:00:00+00:00,2416.53,2422.31,2416.69,2403.4,122373866.2178,295739698749.8951,5513.75274664
ETH-USD,backtest_v2,2026-01-31 23:00:00+00:00,2416.68,2470.92,2449.36,2413.93,122373866.2178,299737652959.23065,10132.06745494
ETH-USD,backtest_v2,2026-02-01 00:00:00+00:00,2449.44,2473.86,2450.15,2443.47,122373866.2178,299834328313.5427,7779.66278496
ETH-USD,backtest_v2,2026-02-01 01:00:00+00:00,2450.11,2453.87,2442.09,2427.58,122373866.2178,298847994951.8272,4527.88928471
ETH-USD,backtest_v2,2026-02-01 02:00:00+00:00,2442.21,2458.91,2450.05,2437.68,122373866.2178,299822090926.9209,3968.75991511
ETH-USD,backtest_v2,2026-02-01 03:00:00+00:00,2450.15,2454.14,2442.87,2435.84,122373866.2178,298943446567.4771,2200.6168779
ETH-USD,backtest_v2,2026-02-01 04:00:00+00:00,2442.91,2451.82,2445.66,2439.05,122373866.2178,299284869654.22473,2523.5046857
ETH-USD,backtest_v2,2026-02-01 05:00:00+00:00,2445.93,2446.8,2428.12,2422.12,122373866.2178,297138432040.7645,3663.83517226
ETH-USD,backtest_v2,2026-02-01 06:00:00+00:00,2428.12,2437.77,2415.88,2406.28,122373866.2178,295640575918.25867,3759.13080498
ETH-USD,backtest_v2,2026-02-01 07:00:00+00:00,2415.87,2436.94,2408.6,2390.72,122373866.2178,294749694172.19305,7073.30771169
ETH-USD,backtest_v2,2026-02-01 08:00:00+00:00,2408.6,2425.41,2410.28,2394.0,122373866.2178,294955282267.439,4585.77681322
ETH-USD,backtest_v2,2026-02-01 09:00:00+00:00,2410.41,2435.76,2429.91,2404.36,122373866.2178,297357481261.2944,2346.77095772
ETH-USD,backtest_v2,2026-02-01 10:00:00+00:00,2429.92,2436.75,2378.81,2373.75,122373866.2178,291104176697.5648,6010.98245932
ETH-USD,backtest_v2,2026-02-01 11:00:00+00:00,2378.8,2422.39,2410.1,2378.8,122373866.2178,294933254971.5198,3262.11807715
ETH-USD,backtest_v2,2026-02-01 12:00:00+00:00,2410.1,2411.14,2394.19,2381.0,122373866.2178,292986286759.9946,4357.69800373
ETH-USD,backtest_v2,2026-02-01 13:00:00+00:00,2394.05,2408.53,2379.48,2368.1,122373866.2178,291186167187.9308,4174.13227536
ETH-USD,backtest_v2,2026-02-01 14:00:00+00:00,2379.21,2387.39,2370.69,2325.38,122373866.2178,290110500903.8763,9713.69809558
ETH-USD,backtest_v2,2026-02-01 15:00:00+00:00,2370.73,2370.81,2314.24,2284.27,122373866.2178,283202496155.8815,11324.44786958
ETH-USD,backtest_v2,2026-02-01 16:00:00+00:00,2314.4,2331.65,2302.6,2283.1,122373866.2178,281778064353.10626,16000.51400857
ETH-USD,backtest_v2,2026-02-01 17:00:00+00:00,2302.59,2320.59,2312.67,2295.41,122373866.2178,283010369185.91956,10721.90242301
ETH-USD,backtest_v2,2026-02-01 18:00:00+00:00,2312.67,2376.32,2348.98,2311.9,122373866.2178,287453764268.28784,8340.12658565
ETH-USD,backtest_v2,2026-02-01 19:00:00+00:00,2348.98,2354.81,2318.45,2304.77,122373866.2178,283717690132.6584,6956.31491826
ETH-USD,backtest_v2,2026-02-01 20:00:00+00:00,2318.44,2347.19,2313.96,2296.31,122373866.2178,283168231473.3405,8745.28188584
ETH-USD,backtest_v2,2026-02-01 21:00:00+00:00,2313.99,2317.49,2288.4,2277.01,122373866.2178,280040355452.81354,8751.1719299
ETH-USD,backtest_v2,2026-02-01 22:00:00+00:00,2288.46,2333.17,2316.84,2284.57,122373866.2178,283520668208.0478,9272.92367625
ETH-USD,backtest_v2,2026-02-01 23:00:00+00:00,2316.79,2319.12,2268.18,2218.57,122373866.2178,277565955877.8896,18779.36632323
ETH-USD,backtest_v2,2026-02-02 00:00:00+00:00,2268.24,2322.41,2291.5,2240.71,122373866.2178,280419714438.0887,12713.16679958
ETH-USD,backtest_v2,2026-02-02 01:00:00+00:00,2291.59,2316.49,2288.61,2248.32,122373866.2178,280066053964.7193,10305.03876516
ETH-USD,backtest_v2,2026-02-02 02:00:00+00:00,2288.88,2298.54,2260.29,2257.12,122373866.2178,276600426073.43115,11655.33097587
ETH-USD,backtest_v2,2026-02-02 03:00:00+00:00,2260.4,2265.59,2236.95,2163.7,122373866.2178,273744220035.9077,26003.30934581
ETH-USD,backtest_v2,2026-02-02 04:00:00+00:00,2236.9,2265.69,2238.04,2205.63,122373866.2178,273877607550.0851,11655.56351276
ETH-USD,backtest_v2,2026-02-02 05:00:00+00:00,2238.03,2241.27,2196.0,2182.35,122373866.2178,268733010214.28882,12458.18106183
ETH-USD,backtest_v2,2026-02-02 06:00:00+00:00,2195.8,2237.93,2224.79,2156.25,122373866.2178,272256153822.69928,15811.42955706
ETH-USD,backtest_v2,2026-02-02 07:00:00+00:00,2224.79,2251.0,2226.17,2215.2,122373866.2178,272425029758.07983,8533.88066907
ETH-USD,backtest_v2,2026-02-02 08:00:00+00:00,2226.06,2256.13,2246.77,2226.05,122373866.2178,274945931402.1665,6475.49733919
ETH-USD,backtest_v2,2026-02-02 09:00:00+00:00,2246.77,2316.23,2289.26,2235.48,122373866.2178,280145596977.76086,13144.78516079
ETH-USD,backtest_v2,2026-02-02 10:00:00+00:00,2289.36,2297.88,2275.73,2270.95,122373866.2178,278489878567.834,5598.74144835
ETH-USD,backtest_v2,2026-02-02 11:00:00+00:00,2275.73,2295.92,2280.37,2271.84,122373866.2178,279057693307.0846,6445.56456422
ETH-USD,backtest_v2,2026-02-02 12:00:00+00:00,2280.53,2315.93,2309.66,2279.89,122373866.2178,282642023848.60394,7883.33147112
ETH-USD,backtest_v2,2026-02-02 13:00:00+00:00,2309.6,2334.1,2325.83,2300.28,122373866.2178,284620809265.34576,10815.82597109
ETH-USD,backtest_v2,2026-02-02 14:00:00+00:00,2325.88,2367.35,2327.4,2297.5,122373866.2178,284812936235.30774,24108.97232305
ETH-USD,backtest_v2,2026-02-02 15:00:00+00:00,2327.4,2395.59,2371.5,2319.0,122373866.2178,290209623735.5127,31419.44112144
ETH-USD,backtest_v2,2026-02-02 16:00:00+00:00,2371.34,2386.38,2357.15,2348.51,122373866.2178,288453558755.2873,16450.29617973
ETH-USD,backtest_v2,2026-02-02 17:00:00+00:00,2357.04,2381.3,2355.22,2343.79,122373866.2178,288217377193.4869,11788.19362767
ETH-USD,backtest_v2,2026-02-02 18:00:00+00:00,2355.21,2358.07,2342.76,2332.41,122373866.2178,286692598820.41315,11494.13327893
ETH-USD,backtest_v2,2026-02-02 19:00:00+00:00,2342.64,2349.54,2329.51,2325.33,122373866.2178,285071145093.02734,13074.96442276
ETH-USD,backtest_v2,2026-02-02 20:00:00+00:00,2329.44,2338.8,2319.05,2311.14,122373866.2178,283791114452.3891,13798.16901999
ETH-USD,backtest_v2,2026-02-02 21:00:00+00:00,2319.36,2343.21,2340.37,2316.79,122373866.2178,286400125280.1526,7605.46430467
ETH-USD,backtest_v2,2026-02-02 22:00:00+00:00,2340.5,2352.8,2349.36,2333.4,122373866.2178,287500266337.4506,3376.79191175
ETH-USD,backtest_v2,2026-02-02 23:00:00+00:00,2349.36,2353.55,2345.11,2337.75,122373866.2178,286980177406.02496,4131.18443404
ETH-USD,backtest_v2,2026-02-03 00:00:00+00:00,2344.8,2354.0,2352.17,2322.83,122373866.2178,287844136901.52264,6171.02171425
ETH-USD,backtest_v2,2026-02-03 01:00:00+00:00,2352.06,2357.76,2352.67,2335.8,122373866.2178,287905323834.63153,5069.48917478
ETH-USD,backtest_v2,2026-02-03 02:00:00+00:00,2352.68,2353.0,2296.25,2294.45,122373866.2178,281000990302.6233,6440.06081879
ETH-USD,backtest_v2,2026-02-03 03:00:00+00:00,2296.79,2342.65,2341.31,2282.32,122373866.2178,286515156714.39734,8735.80100572
ETH-USD,backtest_v2,2026-02-03 04:00:00+00:00,2341.42,2352.68,2343.6,2331.1,122373866.2178,286795392868.0361,4901.82919809
ETH-USD,backtest_v2,2026-02-03 05:00:00+00:00,2343.4,2343.8,2313.98,2312.84,122373866.2178,283170678950.66486,4010.75872879
ETH-USD,backtest_v2,2026-02-03 06:00:00+00:00,2314.19,2326.31,2318.16,2296.03,122373866.2178,283682201711.45526,5975.05365826
ETH-USD,backtest_v2,2026-02-03 07:00:00+00:00,2318.05,2331.13,2320.78,2310.48,122373866.2178,284002821240.9459,5239.0824607
ETH-USD,backtest_v2,2026-02-03 08:00:00+00:00,2320.89,2331.08,2313.71,2307.2,122373866.2178,283137638006.7861,5681.58389878
ETH-USD,backtest_v2,2026-02-03 09:00:00+00:00,2313.7,2316.73,2290.22,2261.17,122373866.2178,280263075889.3299,15907.47850815
ETH-USD,backtest_v2,2026-02-03 10:00:00+00:00,2290.22,2297.49,2279.77,2274.09,122373866.2178,278984268987.35394,4684.23366301
ETH-USD,backtest_v2,2026-02-03 11:00:00+00:00,2279.76,2286.11,2274.37,2268.07,122373866.2178,278323450109.7778,8020.26627794
ETH-USD,backtest_v2,2026-02-03 12:00:00+00:00,2274.31,2303.52,2298.88,2269.78,122373866.2178,281322833570.77606,8087.58343104
ETH-USD,backtest_v2,2026-02-03 13:00:00+00:00,2298.79,2315.74,2310.11,2293.77,122373866.2178,282697092088.402,8842.16642755
ETH-USD,backtest_v2,2026-02-03 14:00:00+00:00,2310.12,2314.98,2255.02,2252.47,122373866.2178,275955515798.4634,15465.43641117
ETH-USD,backtest_v2,2026-02-03 15:00:00+00:00,2254.98,2311.44,2301.35,2250.1,122373866.2178,281625097020.33405,21618.94591785
ETH-USD,backtest_v2,2026-02-03 16:00:00+00:00,2301.35,2302.23,2238.97,2233.7,122373866.2178,273991415245.66766,20540.29178271
ETH-USD,backtest_v2,2026-02-03 17:00:00+00:00,2239.07,2243.01,2193.33,2191.54,122373866.2178,268406271991.48727,16920.88067217
ETH-USD,backtest_v2,2026-02-03 18:00:00+00:00,2193.35,2204.84,2118.45,2108.24,122373866.2178,259242916889.0984,34163.53480249
ETH-USD,backtest_v2,2026-02-03 19:00:00+00:00,2118.44,2216.39,2202.89,2109.36,122373866.2178,269576166152.52945,36406.22341311
ETH-USD,backtest_v2,2026-02-03 20:00:00+00:00,2202.81,2341.95,2296.73,2185.33,122373866.2178,281059729758.40784,47458.63313009
ETH-USD,backtest_v2,2026-02-03 21:00:00+00:00,2296.73,2334.83,2281.16,2276.35,122373866.2178,279154368661.39667,15039.52893999
ETH-USD,backtest_v2,2026-02-03 22:00:00+00:00,2281.16,2283.59,2233.69,2226.24,122373866.2178,273345281232.0377,13535.29890321
ETH-USD,backtest_v2,2026-02-03 23:00:00+00:00,2233.68,2246.09,2230.48,2209.86,122373866.2178,272952461121.47855,11355.72575828
ETH-USD,backtest_v2,2026-02-04 00:00:00+00:00,2230.48,2253.99,2238.24,2220.64,122373866.2178,273902082323.32867,6424.33975354
ETH-USD,backtest_v2,2026-02-04 01:00:00+00:00,2238.24,2278.8,2265.73,2238.24,122373866.2178,277266139905.656,6131.18766051
ETH-USD,backtest_v2,2026-02-04 02:00:00+00:00,2265.73,2273.65,2248.58,2239.36,122373866.2178,275167428100.02075,5830.53524483
ETH-USD,backtest_v2,2026-02-04 03:00:00+00:00,2248.76,2292.56,2280.39,2245.93,122373866.2178,279060140784.40894,7307.24682403
ETH-USD,backtest_v2,2026-02-04 04:00:00+00:00,2280.41,2287.2,2270.86,2267.76,122373866.2178,277893917839.35333,3532.75778194
ETH-USD,backtest_v2,2026-02-04 05:00:00+00:00,2270.98,2278.3,2262.6,2253.03,122373866.2178,276883109704.3943,5341.73632918
ETH-USD,backtest_v2,2026-02-04 06:00:00+00:00,2262.59,2282.47,2274.61,2255.26,122373866.2178,278352819837.6701,5065.97533984
ETH-USD,backtest_v2,2026-02-04 07:00:00+00:00,2274.61,2290.04,2280.54,2260.99,122373866.2178,279078496864.3416,7488.45453296
ETH-USD,backtest_v2,2026-02-04 08:00:00+00:00,2280.55,2282.76,2276.75,2263.2,122373866.2178,278614699911.37616,2894.52042172
ETH-USD,backtest_v2,2026-02-04 09:00:00+00:00,2276.76,2276.8,2257.41,2248.25,122373866.2178,276247989338.7239,2548.07684095
ETH-USD,backtest_v2,2026-02-04 10:00:00+00:00,2257.29,2261.27,2257.36,2247.21,122373866.2178,276241870645.413,2417.57164911
ETH-USD,backtest_v2,2026-02-04 11:00:00+00:00,2257.37,2264.09,2251.7,2223.53,122373866.2178,275549234562.62024,7410.43651957
ETH-USD,backtest_v2,2026-02-04 12:00:00+00:00,2251.81,2260.23,2240.64,2228.22,122373866.2178,274195779602.2514,4669.83623642
ETH-USD,backtest_v2,2026-02-04 13:00:00+00:00,2240.8,2242.88,2195.16,2193.25,122373866.2178,268630216166.66583,7655.02418274
ETH-USD,backtest_v2,2026-02-04 14:00:00+00:00,2195.05,2223.1,2168.71,2165.97,122373866.2178,265393427405.20505,25162.64728139
ETH-USD,backtest_v2,2026-02-04 15:00:00+00:00,2168.88,2194.25,2148.74,2133.6,122373866.2178,262949621296.83557,34484.75519157
ETH-USD,backtest_v2,2026-02-04 16:00:00+00:00,2148.6,2157.31,2131.66,2102.37,122373866.2178,260859475661.83554,31449.23256939
ETH-USD,backtest_v2,2026-02-04 17:00:00+00:00,2131.65,2150.94,2120.93,2088.4,122373866.2178,259546404077.31854,44298.37171465
ETH-USD,backtest_v2,2026-02-04 18:00:00+00:00,2121.09,2181.09,2143.16,2072.57,122373866.2178,262266775123.34024,40305.96045919
ETH-USD,backtest_v2,2026-02-04 19:00:00+00:00,2143.01,2189.36,2183.63,2128.46,122373866.2178,267219245489.17465,18817.89884711
ETH-USD,backtest_v2,2026-02-04 20:00:00+00:00,2183.63,2188.0,2167.0,2156.89,122373866.2178,265184168093.97263,12138.97784739
ETH-USD,backtest_v2,2026-02-04 21:00:00+00:00,2167.28,2175.66,2124.74,2101.81,122373866.2178,260012648507.60837,15318.47201038
ETH-USD,backtest_v2,2026-02-04 22:00:00+00:00,2124.95,2163.75,2115.46,2083.17,122373866.2178,258877019029.1072,14735.68940523
ETH-USD,backtest_v2,2026-02-04 23:00:00+00:00,2115.41,2161.1,2143.57,2111.0,122373866.2178,262316948408.4896,9490.73061356
ETH-USD,backtest_v2,2026-02-05 00:00:00+00:00,2143.2,2159.77,2145.42,2132.06,122373866.2178,262543340060.9925,6156.78522645
ETH-USD,backtest_v2,2026-02-05 01:00:00+00:00,2145.72,2169.01,2143.34,2118.48,122373866.2178,262288802419.2595,8318.45189998
ETH-USD,backtest_v2,2026-02-05 02:00:00+00:00,2143.29,2158.8,2119.76,2108.32,122373866.2178,259403226653.84378,10683.69806905
ETH-USD,backtest_v2,2026-02-05 03:00:00+00:00,2119.84,2132.16,2106.19,2094.4,122373866.2178,257742613289.2682,10003.4511474
ETH-USD,backtest_v2,2026-02-05 04:00:00+00:00,2106.15,2121.23,2100.12,2075.33,122373866.2178,256999803921.32614,11275.7808097
ETH-USD,backtest_v2,2026-02-05 05:00:00+00:00,2099.71,2120.0,2097.2,2073.23,122373866.2178,256642472231.97015,10663.74399478
ETH-USD,backtest_v2,2026-02-05 06:00:00+00:00,2097.26,2103.51,2083.47,2064.48,122373866.2178,254962279048.79974,10471.24683007
ETH-USD,backtest_v2,2026-02-05 07:00:00+00:00,2083.46,2120.0,2087.02,2081.64,122373866.2178,255396706273.87296,7064.40454689
ETH-USD,backtest_v2,2026-02-05 08:00:00+00:00,2087.03,2117.27,2107.64,2086.65,122373866.2178,257920055395.284,4179.20609801
ETH-USD,backtest_v2,2026-02-05 09:00:00+00:00,2107.65,2145.77,2129.75,2106.83,122373866.2178,260625741577.35956,5081.29911027
ETH-USD,backtest_v2,2026-02-05 10:00:00+00:00,2129.65,2136.7,2093.8,2082.65,122373866.2178,256226401086.82968,5197.20840667
ETH-USD,backtest_v2,2026-02-05 11:00:00+00:00,2093.8,2101.44,2075.98,2058.0,122373866.2178,254045698790.82846,13143.12010328
ETH-USD,backtest_v2,2026-02-05 12:00:00+00:00,2076.21,2089.49,2059.92,2038.03,122373866.2178,252080374499.3706,15827.65366657
ETH-USD,backtest_v2,2026-02-05 13:00:00+00:00,2059.79,2076.23,2054.77,2044.81,122373866.2178,251450149088.3489,11919.4974247
ETH-USD,backtest_v2,2026-02-05 14:00:00+00:00,2054.68,2102.82,2042.4,2039.55,122373866.2178,249936384363.23474,24065.68805963
ETH-USD,backtest_v2,2026-02-05 15:00:00+00:00,2042.53,2050.83,1958.08,1910.0,122373866.2178,239617819963.74982,68812.78778432
ETH-USD,backtest_v2,2026-02-05 16:00:00+00:00,1958.09,2014.4,1994.85,1941.15,122373866.2178,244117507024.57834,27643.23137878
ETH-USD,backtest_v2,2026-02-05 17:00:00+00:00,1994.87,1998.45,1950.59,1940.0,122373866.2178,238701239705.7785,24884.94825069
ETH-USD,backtest_v2,2026-02-05 18:00:00+00:00,1950.6,1964.98,1945.99,1909.05,122373866.2178,238138319921.17664,29151.61384026
ETH-USD,backtest_v2,2026-02-05 19:00:00+00:00,1945.85,1948.9,1924.21,1912.58,122373866.2178,235473017114.95294,19359.5473576
ETH-USD,backtest_v2,2026-02-05 20:00:00+00:00,1924.39,1939.0,1865.22,1821.04,122373866.2178,228254182746.76492,55787.55152463
ETH-USD,backtest_v2,2026-02-05 21:00:00+00:00,1863.95,1908.04,1846.31,1835.22,122373866.2178,225940092936.58633,33867.97361073
ETH-USD,backtest_v2,2026-02-05 22:00:00+00:00,1846.4,1887.38,1866.86,1814.19,122373866.2178,228454875887.36212,20074.2910917
ETH-USD,backtest_v2,2026-02-05 23:00:00+00:00,1867.09,1903.67,1823.2,1816.89,122373866.2178,223112032888.29297,30369.86597013
ETH-USD,backtest_v2,2026-02-06 00:00:00+00:00,1823.11,1890.36,1867.71,1742.79,122373866.2178,228558893673.64725,49581.08915165
ETH-USD,backtest_v2,2026-02-06 01:00:00+00:00,1867.88,1937.6,1929.39,1867.16,122373866.2178,236106913741.96115,27250.47622353
ETH-USD,backtest_v2,2026-02-06 02:00:00+00:00,1929.4,1945.2,1905.61,1889.91,122373866.2178,233196863203.30185,16618.9401421
ETH-USD,backtest_v2,2026-02-06 03:00:00+00:00,1905.59,1916.26,1889.3,1876.88,122373866.2178,231200945445.28955,19673.16458861
ETH-USD,backtest_v2,2026-02-06 04:00:00+00:00,1889.3,1916.02,1906.91,1883.13,122373866.2178,233355949229.385,8403.59109149
ETH-USD,backtest_v2,2026-02-06 05:00:00+00:00,1906.9,1972.86,1956.25,1904.15,122373866.2178,239393875788.57126,12644.36147818
ETH-USD,backtest_v2,2026-02-06 06:00:00+00:00,1956.1,1964.87,1906.4,1904.46,122373866.2178,233293538557.61395,13211.43170902
ETH-USD,backtest_v2,2026-02-06 07:00:00+00:00,1906.4,1912.91,1896.99,1885.3,122373866.2178,232142000476.50443,11607.13474643
ETH-USD,backtest_v2,2026-02-06 08:00:00+00:00,1896.7,1904.41,1872.35,1863.92,122373866.2178,229126708412.89783,14367.83899753
ETH-USD,backtest_v2,2026-02-06 09:00:00+00:00,1872.34,1926.72,1916.42,1868.72,122373866.2178,234519724697.1163,10359.29278638
ETH-USD,backtest_v2,2026-02-06 10:00:00+00:00,1916.64,1932.97,1924.38,1907.26,122373866.2178,235493820672.21,7561.69657792
ETH-USD,backtest_v2,2026-02-06 11:00:00+00:00,1924.37,1937.76,1930.27,1917.5,122373866.2178,236214602744.23282,7307.98243051
ETH-USD,backtest_v2,2026-02-06 12:00:00+00:00,1930.12,1930.12,1918.87,1912.4,122373866.2178,234819540669.34988,9518.36331057
ETH-USD,backtest_v2,2026-02-06 13:00:00+00:00,1918.87,1960.86,1948.5,1917.25,122373866.2178,238445478325.3833,17523.03710276
ETH-USD,backtest_v2,2026-02-06 14:00:00+00:00,1948.3,2001.75,1978.08,1931.41,122373866.2178,242065297288.10583,31915.93626459
ETH-USD,backtest_v2,2026-02-06 15:00:00+00:00,1978.3,1997.65,1980.1,1959.14,122373866.2178,242312492497.86578,42448.93377789
ETH-USD,backtest_v2,2026-02-06 16:00:00+00:00,1979.82,2046.1,2035.53,1971.16,122373866.2178,249095675902.31845,29030.91405998
ETH-USD,backtest_v2,2026-02-06 17:00:00+00:00,2035.24,2089.89,2065.67,2027.1,122373866.2178,252784024230.12296,24378.30456626
ETH-USD,backtest_v2,2026-02-06 18:00:00+00:00,2065.92,2069.06,2043.19,2029.31,122373866.2178,250033059717.5468,25055.32834882
ETH-USD,backtest_v2,2026-02-06 19:00:00+00:00,2043.24,2070.67,2064.24,2030.9,122373866.2178,252609029601.43146,17721.77786532
ETH-USD,backtest_v2,2026-02-06 20:00:00+00:00,2064.12,2092.83,2052.33,2041.92,122373866.2178,251151556854.77747,23592.3741604
ETH-USD,backtest_v2,2026-02-06 21:00:00+00:00,2052.33,2059.68,2052.47,2040.26,122373866.2178,251168689196.04794,13705.37104948
ETH-USD,backtest_v2,2026-02-06 22:00:00+00:00,2052.47,2084.18,2073.09,2044.1,122373866.2178,253692038317.45905,9201.33890474
ETH-USD,backtest_v2,2026-02-06 23:00:00+00:00,2073.06,2086.21,2061.95,2046.71,122373866.2178,252328793447.7927,8686.45322547
ETH-USD,backtest_v2,2026-02-07 00:00:00+00:00,2061.95,2062.79,2042.49,2035.45,122373866.2178,249947398011.19434,8958.37747569
ETH-USD,backtest_v2,2026-02-07 01:00:00+00:00,2042.03,2065.43,2060.88,2031.2,122373866.2178,252197853410.9397,5035.48240619
ETH-USD,backtest_v2,2026-02-07 02:00:00+00:00,2060.76,2064.03,2058.16,2047.55,122373866.2178,251864996494.82724,4177.51268289
ETH-USD,backtest_v2,2026-02-07 03:00:00+00:00,2058.01,2084.5,2079.41,2057.01,122373866.2178,254465441151.9555,7692.10420211
ETH-USD,backtest_v2,2026-02-07 04:00:00+00:00,2079.4,2117.73,2086.32,2077.57,122373866.2178,255311044567.52054,9131.944146
ETH-USD,backtest_v2,2026-02-07 05:00:00+00:00,2086.32,2102.77,2082.66,2076.35,122373866.2178,254863156217.16333,5493.09491264
ETH-USD,backtest_v2,2026-02-07 06:00:00+00:00,2082.66,2092.15,2046.88,2046.52,122373866.2178,250484619283.8905,8563.84936868
ETH-USD,backtest_v2,2026-02-07 07:00:00+00:00,2046.99,2054.75,2026.06,1993.46,122373866.2178,247936795389.23587,14948.5749833
ETH-USD,backtest_v2,2026-02-07 08:00:00+00:00,2025.97,2031.11,2018.14,2014.19,122373866.2178,246967594368.79092,7083.11664712
ETH-USD,backtest_v2,2026-02-07 09:00:00+00:00,2018.22,2028.94,2013.32,2003.88,122373866.2178,246377752333.6211,4428.29464289
ETH-USD,backtest_v2,2026-02-07 10:00:00+00:00,2013.28,2018.7,2009.76,1998.6,122373866.2178,245942101369.88574,2874.09668089
ETH-USD,backtest_v2,2026-02-07 11:00:00+00:00,2009.64,2020.4,2017.09,2005.25,122373866.2178,246839101809.2622,2806.97298988
ETH-USD,backtest_v2,2026-02-07 12:00:00+00:00,2017.22,2073.75,2039.64,2015.29,122373866.2178,249598632492.4736,8876.6017144
ETH-USD,backtest_v2,2026-02-07 13:00:00+00:00,2039.65,2048.85,2039.65,2026.58,122373866.2178,249599856231.1358,5909.50028879
ETH-USD,backtest_v2,2026-02-07 14:00:00+00:00,2039.74,2047.44,2018.5,2008.31,122373866.2178,247011648960.6293,6999.33677122
ETH-USD,backtest_v2,2026-02-07 15:00:00+00:00,2018.51,2061.75,2050.78,2012.45,122373866.2178,250961877362.13992,6584.35577298
ETH-USD,backtest_v2,2026-02-07 16:00:00+00:00,2050.78,2119.74,2048.89,2000.0,122373866.2178,250730590754.98825,50976.65857016
ETH-USD,backtest_v2,2026-02-07 17:00:00+00:00,2048.89,2071.8,2059.79,2031.1,122373866.2178,252064465896.76227,6315.93634624
ETH-USD,backtest_v2,2026-02-07 18:00:00+00:00,2059.73,2108.0,2095.53,2057.42,122373866.2178,256438107875.38647,5231.68851783
ETH-USD,backtest_v2,2026-02-07 19:00:00+00:00,2095.5,2099.48,2090.3,2082.22,122373866.2178,255798092555.06738,3891.20913071
ETH-USD,backtest_v2,2026-02-07 20:00:00+00:00,2090.06,2111.4,2103.56,2083.32,122373866.2178,257420770021.1154,5114.56383591
ETH-USD,backtest_v2,2026-02-07 21:00:00+00:00,2103.81,2109.17,2099.45,2096.64,122373866.2178,256917813430.9602,4979.12550068
