ticker,caller,low,high,Open,close,volume,timestamp,supply,eth_daily_tx,market_cap,btc_open,btc_high,btc_low,btc_close,btc_volume
ETH-USD,main,3011.25,3041.41,3021.63,3035.74,3964.63941752,2026-01-28 11:00:00+00:00,122373866.2178,2726585.0,371495240632.0242,89287.93,90031.43,89195.59,89961.14,272.13804983
ETH-USD,main,3019.78,3036.36,3035.73,3027.02,3485.77631397,2026-01-28 12:00:00+00:00,122373866.2178,2726585.0,370428140518.605,89961.14,90059.94,89661.36,89888.92,342.95123288
ETH-USD,main,3025.33,3041.67,3027.18,3030.65,6523.62272674,2026-01-28 13:00:00+00:00,122373866.2178,2726585.0,370872357652.9756,89888.92,90361.9,89845.01,90149.36,458.79373461
ETH-USD,main,3002.89,3030.91,3030.64,3008.65,6150.409311,2026-01-28 14:00:00+00:00,122373866.2178,2726585.0,368180132596.184,90149.36,90149.36,89312.0,89490.02,492.14641542
ETH-USD,main,2979.21,3016.98,3008.64,3003.89,5815.88831313,2026-01-28 15:00:00+00:00,122373866.2178,2726585.0,367597632992.98724,89490.02,89736.22,88760.0,89360.02,484.40576465
ETH-USD,main,2991.79,3014.71,3003.9,2995.63,4863.77348317,2026-01-28 16:00:00+00:00,122373866.2178,2726585.0,366586824858.02826,89365.69,89714.87,89120.4,89505.62,318.6950279
ETH-USD,main,2985.16,3028.13,2995.63,3010.98,5859.38859149,2026-01-28 17:00:00+00:00,122373866.2178,2726585.0,368465263704.47144,89505.61,90476.81,89158.01,90049.03,456.81426109
ETH-USD,main,2995.94,3021.28,3010.98,3011.29,5263.04978743,2026-01-28 18:00:00+00:00,122373866.2178,2726585.0,368503199602.99896,90049.03,90056.33,89193.0,89417.94,374.41693917
ETH-USD,main,2992.46,3020.71,3011.29,3013.04,10736.42019215,2026-01-28 19:00:00+00:00,122373866.2178,2726585.0,368717353868.8801,89413.8,89599.99,88872.59,89268.48,559.20412634
ETH-USD,main,3004.14,3034.78,3012.58,3007.58,6878.32584872,2026-01-28 20:00:00+00:00,122373866.2178,2726585.0,368049192559.33093,89268.48,89778.38,88865.52,88997.89,545.53365734
ETH-USD,main,2991.83,3018.99,3007.54,3017.16,6381.49359958,2026-01-28 21:00:00+00:00,122373866.2178,2726585.0,369221534197.69745,88994.16,89349.99,88721.11,89268.01,322.05378667
ETH-USD,main,3003.77,3022.6,3017.33,3014.05,3239.10977849,2026-01-28 22:00:00+00:00,122373866.2178,2726585.0,368840951473.76013,89273.34,89342.0,88985.6,89240.62,131.22172895
ETH-USD,main,3003.22,3018.35,3014.05,3006.17,3590.14206924,2026-01-28 23:00:00+00:00,122373866.2178,2726585.0,367876645407.96387,89240.61,89336.52,89045.04,89162.4,162.70761691
ETH-USD,main,2992.01,3009.5,3006.17,3005.08,4775.30027005,2026-01-29 00:00:00+00:00,122373866.2178,2625095.0,367743257893.78644,89162.4,89210.16,88762.0,89009.5,221.00573002
ETH-USD,main,2981.37,3007.34,3005.13,2988.49,3479.74634356,2026-01-29 01:00:00+00:00,122373866.2178,2625095.0,365713075453.2331,89009.5,89026.0,88394.3,88461.72,258.13005903
ETH-USD,main,2940.01,2995.01,2988.48,2954.86,5278.68824189,2026-01-29 02:00:00+00:00,122373866.2178,2625095.0,361597642332.32855,88461.73,88620.95,87548.86,87761.14,484.23346501
ETH-USD,main,2941.76,2967.85,2954.89,2948.07,7733.17820193,2026-01-29 03:00:00+00:00,122373866.2178,2625095.0,360766723780.70966,87761.14,88122.82,87616.11,87906.07,312.78006257
ETH-USD,main,2932.91,2956.05,2948.07,2954.7,6900.31479042,2026-01-29 04:00:00+00:00,122373866.2178,2625095.0,361578062513.73364,87906.07,88212.01,87753.8,88170.06,225.64082368
ETH-USD,main,2943.42,2960.72,2954.7,2946.61,2464.34129725,2026-01-29 05:00:00+00:00,122373866.2178,2625095.0,360588057936.0317,88170.06,88267.32,87999.34,88047.94,160.97788571
ETH-USD,main,2945.42,2955.97,2946.78,2951.49,1853.33418185,2026-01-29 06:00:00+00:00,122373866.2178,2625095.0,361185242403.1745,88047.95,88200.0,88028.79,88170.55,132.50538893
ETH-USD,main,2950.75,2960.26,2951.58,2957.13,2305.42646299,2026-01-29 07:00:00+00:00,122373866.2178,2625095.0,361875431008.64294,88170.55,88297.88,88103.35,88218.02,141.34804658
ETH-USD,main,2938.9,2964.79,2957.1,2947.87,3769.20573171,2026-01-29 08:00:00+00:00,122373866.2178,2625095.0,360742249007.46606,88218.02,88349.2,87764.75,87913.43,257.21633012
ETH-USD,main,2937.67,2950.59,2947.87,2937.92,2166.13554769,2026-01-29 09:00:00+00:00,122373866.2178,2625095.0,359524629038.599,87913.44,88009.33,87712.08,87739.47,171.62828529
ETH-USD,main,2936.35,2944.57,2937.92,2939.77,1902.21120921,2026-01-29 10:00:00+00:00,122373866.2178,2625095.0,359751020691.1019,87739.47,87850.63,87671.73,87799.99,143.99032555
ETH-USD,main,2918.76,2940.37,2939.79,2924.66,3985.14592487,2026-01-29 11:00:00+00:00,122373866.2178,2625095.0,357901951572.55096,87799.99,87932.92,87599.16,87675.87,195.04372918
ETH-USD,main,2920.05,2933.85,2924.55,2931.83,2103.78289123,2026-01-29 12:00:00+00:00,122373866.2178,2625095.0,358779372193.3326,87675.87,87975.56,87642.07,87968.4,146.79427503
ETH-USD,main,2926.5,2934.9,2931.82,2931.28,2087.46477976,2026-01-29 13:00:00+00:00,122373866.2178,2625095.0,358712066566.91284,87968.4,88029.0,87800.0,87903.93,217.70129468
ETH-USD,main,2870.11,2932.29,2931.58,2871.15,10048.2791794,2026-01-29 14:00:00+00:00,122373866.2178,2625095.0,351353725991.2365,87903.92,87936.38,86830.0,86852.0,874.19484999
ETH-USD,main,2791.8,2872.66,2871.26,2819.0,29037.60812323,2026-01-29 15:00:00+00:00,122373866.2178,2625095.0,344971928867.9782,86851.98,86880.25,84206.0,84781.27,2905.93115473
ETH-USD,main,2796.85,2832.58,2819.19,2830.39,18105.65305535,2026-01-29 16:00:00+00:00,122373866.2178,2625095.0,346365767204.199,84780.01,85252.0,84133.25,85131.95,1432.32743469
ETH-USD,main,2814.46,2856.39,2830.4,2820.3,11499.10822719,2026-01-29 17:00:00+00:00,122373866.2178,2625095.0,345131014894.0614,85131.96,85493.8,83878.0,84118.01,1454.02474812
ETH-USD,main,2750.36,2830.14,2820.05,2759.04,24137.71329992,2026-01-29 18:00:00+00:00,122373866.2178,2625095.0,337634391849.5589,84119.19,84484.01,83263.11,83321.0,1613.87042875
ETH-USD,main,2752.33,2806.26,2759.09,2792.28,12068.83929506,2026-01-29 19:00:00+00:00,122373866.2178,2625095.0,341702099162.6386,83320.99,84100.0,83216.21,83835.02,1478.28049048
ETH-USD,main,2783.71,2807.47,2792.28,2801.08,8392.9134236,2026-01-29 20:00:00+00:00,122373866.2178,2625095.0,342778989185.3552,83834.96,84221.02,83620.0,84043.29,1185.39383947
ETH-USD,main,2800.08,2820.38,2801.39,2814.97,5340.73165122,2026-01-29 21:00:00+00:00,122373866.2178,2625095.0,344478762187.1205,84045.19,84502.31,84017.91,84375.03,380.3370704
ETH-USD,main,2806.33,2820.7,2815.06,2815.49,2953.9061209,2026-01-29 22:00:00+00:00,122373866.2178,2625095.0,344542396597.5537,84378.87,84473.3,84144.78,84425.46,193.80581764
ETH-USD,main,2808.51,2823.16,2815.56,2817.79,4751.12697106,2026-01-29 23:00:00+00:00,122373866.2178,2625095.0,344823856489.8547,84424.35,84600.0,84289.04,84513.2,273.77875779
ETH-USD,main,2797.68,2824.54,2817.78,2800.13,3014.40510663,2026-01-30 00:00:00+00:00,122373866.2178,2290086.0,342662734012.44836,84513.19,84599.0,84023.67,84041.59,294.52251133
ETH-USD,main,2681.63,2808.71,2800.43,2743.01,14815.87181126,2026-01-30 01:00:00+00:00,122373866.2178,2290086.0,335672738774.08765,84041.6,84051.0,81000.12,82345.65,1490.33600556
ETH-USD,main,2695.16,2746.53,2743.2,2732.55,11100.01840692,2026-01-30 02:00:00+00:00,122373866.2178,2290086.0,334392708133.4494,82345.65,82416.74,81021.44,82030.17,1080.06599218
ETH-USD,main,2729.77,2743.82,2732.55,2736.9,5087.44210063,2026-01-30 03:00:00+00:00,122373866.2178,2290086.0,334925034451.4968,82035.99,82600.0,81908.0,82541.7,520.62028873
ETH-USD,main,2734.01,2770.38,2736.85,2748.89,4405.27754309,2026-01-30 04:00:00+00:00,122373866.2178,2290086.0,336392297107.44824,82547.07,83202.96,82546.39,82799.9,391.1599979
ETH-USD,main,2742.39,2756.66,2748.89,2742.52,4069.79546575,2026-01-30 05:00:00+00:00,122373866.2178,2290086.0,335612775579.64087,82799.9,83196.59,82757.68,82777.03,321.58106707
ETH-USD,main,2692.97,2744.28,2742.68,2714.05,6430.54726893,2026-01-30 06:00:00+00:00,122373866.2178,2290086.0,332128791608.4201,82777.02,82798.15,81904.28,82470.0,453.41678559
ETH-USD,main,2713.42,2746.1,2714.04,2735.39,4482.1751128,2026-01-30 07:00:00+00:00,122373866.2178,2290086.0,334740249913.50793,82469.99,82965.79,82309.5,82650.01,804.42486569
ETH-USD,main,2717.86,2743.59,2735.59,2732.8,2323.77796507,2026-01-30 08:00:00+00:00,122373866.2178,2290086.0,334423301600.0039,82652.63,82819.79,82286.98,82525.91,299.70598964
ETH-USD,main,2705.5,2739.43,2732.78,2717.53,4100.75266578,2026-01-30 09:00:00+00:00,122373866.2178,2290086.0,332554652662.8581,82525.91,82695.24,82013.9,82217.99,407.96193104
ETH-USD,main,2706.97,2732.42,2717.52,2731.4,2829.87059597,2026-01-30 10:00:00+00:00,122373866.2178,2290086.0,334251978187.29895,82215.99,82754.02,82026.44,82693.03,213.07214458
ETH-USD,main,2729.58,2764.16,2731.86,2755.43,3128.82802552,2026-01-30 11:00:00+00:00,122373866.2178,2290086.0,337192622192.51263,82696.01,83164.31,82540.15,83004.91,256.89992185
ETH-USD,main,2733.3,2761.94,2755.14,2735.89,2849.80729242,2026-01-30 12:00:00+00:00,122373866.2178,2290086.0,334801436846.6168,83004.91,83176.0,82480.0,82639.57,344.67860047
ETH-USD,main,2714.13,2745.84,2735.84,2725.3,6030.08219757,2026-01-30 13:00:00+00:00,122373866.2178,2290086.0,333505497603.37036,82639.56,82928.81,82269.21,82604.71,435.4837611
ETH-USD,main,2720.26,2760.3,2725.3,2732.66,11427.9086559,2026-01-30 14:00:00+00:00,122373866.2178,2290086.0,334406169258.73334,82604.7,83673.24,82585.83,82962.75,537.76542469
ETH-USD,main,2690.0,2748.31,2732.67,2725.5,23215.21379892,2026-01-30 15:00:00+00:00,122373866.2178,2290086.0,333529972376.6139,82970.0,83494.74,82235.01,82740.33,1232.64403413
ETH-USD,main,2701.81,2740.0,2725.35,2722.44,11012.82824738,2026-01-30 16:00:00+00:00,122373866.2178,2290086.0,333155508345.9874,82740.33,83377.0,82405.17,83019.89,701.00274501
ETH-USD,main,2701.21,2737.03,2722.44,2708.11,10052.98058153,2026-01-30 17:00:00+00:00,122373866.2178,2290086.0,331401890843.08636,83019.88,83350.0,82491.0,82812.26,647.16123157
ETH-USD,main,2632.39,2745.76,2708.1,2735.49,23076.43520585,2026-01-30 18:00:00+00:00,122373866.2178,2290086.0,334752487300.1297,82812.26,84056.96,81722.33,83803.99,1193.90307236
ETH-USD,main,2730.84,2760.02,2735.73,2738.26,15670.42601863,2026-01-30 19:00:00+00:00,122373866.2178,2290086.0,335091462909.5531,83803.99,84509.2,83788.01,84115.0,1147.06270318
ETH-USD,main,2660.0,2739.1,2738.4,2676.19,19962.96219387,2026-01-30 20:00:00+00:00,122373866.2178,2290086.0,327495717033.4142,84115.01,84149.0,83381.23,83738.0,1520.57526658
ETH-USD,main,2672.89,2710.81,2676.14,2700.68,11477.46671118,2026-01-30 21:00:00+00:00,122373866.2178,2290086.0,330492653017.0881,83738.01,84355.99,83628.54,84145.85,504.88486272
ETH-USD,main,2688.49,2705.7,2700.4,2705.7,2215.53385155,2026-01-30 22:00:00+00:00,122373866.2178,2290086.0,331106969825.50146,84145.85,84187.46,83760.24,84085.64,190.35954807
ETH-USD,main,2690.17,2707.44,2705.57,2702.69,3564.62461626,2026-01-30 23:00:00+00:00,122373866.2178,2290086.0,330738624488.1859,84085.94,84156.93,83796.96,84110.99,243.52324099
ETH-USD,main,2698.43,2710.09,2702.68,2701.95,4252.96221716,2026-01-31 00:00:00+00:00,122373866.2178,2047319.0,330648067827.1847,84110.99,84138.0,83848.43,83926.03,212.60278543
ETH-USD,main,2692.23,2709.84,2701.94,2695.28,6449.59233566,2026-01-31 01:00:00+00:00,122373866.2178,2047319.0,329831834139.512,83926.03,84111.29,83734.48,83854.5,259.55196642
ETH-USD,main,2679.64,2703.95,2695.29,2697.22,6181.35844033,2026-01-31 02:00:00+00:00,122373866.2178,2047319.0,330069239439.9745,83854.49,84034.5,83648.79,83977.49,222.8472493
ETH-USD,main,2689.88,2702.08,2697.23,2691.22,4010.23779979,2026-01-31 03:00:00+00:00,122373866.2178,2047319.0,329334996242.6677,83976.5,84075.3,83866.28,83868.88,93.01612253
ETH-USD,main,2688.1,2700.0,2691.22,2690.65,5756.33489889,2026-01-31 04:00:00+00:00,122373866.2178,2047319.0,329265243138.9236,83868.89,83992.41,83757.94,83831.98,218.63505972
ETH-USD,main,2685.35,2698.57,2690.64,2692.87,4244.18053684,2026-01-31 05:00:00+00:00,122373866.2178,2047319.0,329536913121.92706,83831.99,83962.19,83740.83,83843.55,186.45168727
ETH-USD,main,2678.77,2695.9,2692.87,2687.82,4896.48858409,2026-01-31 06:00:00+00:00,122373866.2178,2047319.0,328918925097.5272,83843.56,83888.22,83475.67,83620.97,180.6978169
ETH-USD,main,2663.38,2688.84,2687.82,2675.25,5486.50926525,2026-01-31 07:00:00+00:00,122373866.2178,2047319.0,327380685599.1695,83620.97,83648.06,83240.0,83391.37,377.41604808
ETH-USD,main,2604.76,2678.61,2675.26,2639.08,15493.28401673,2026-01-31 08:00:00+00:00,122373866.2178,2047319.0,322954422858.07166,83391.37,83477.55,82420.21,82910.94,522.17240495
ETH-USD,main,2629.05,2654.98,2639.33,2643.83,5158.12116321,2026-01-31 09:00:00+00:00,122373866.2178,2047319.0,323535698722.6062,82910.99,83148.0,82735.99,82965.47,173.00388988
ETH-USD,main,2631.31,2650.97,2643.9,2646.96,4814.96508136,2026-01-31 10:00:00+00:00,122373866.2178,2047319.0,323918728923.8679,82965.47,83052.0,82764.37,83022.02,205.87905819
ETH-USD,main,2626.91,2646.92,2646.92,2635.8,4166.66262624,2026-01-31 11:00:00+00:00,122373866.2178,2047319.0,322553036576.87726,83022.01,83022.02,82692.35,82866.23,140.06197119
ETH-USD,main,2623.58,2640.05,2635.84,2629.13,4862.27061633,2026-01-31 12:00:00+00:00,122373866.2178,2047319.0,321736802889.2045,82866.25,83000.0,82553.75,82626.0,196.49265502
ETH-USD,main,2613.81,2633.4,2629.19,2625.01,4447.58844796,2026-01-31 13:00:00+00:00,122373866.2178,2047319.0,321232622560.3872,82626.0,82788.02,82325.16,82628.86,161.9876229
ETH-USD,main,2507.23,2632.27,2625.0,2535.2,22305.67828377,2026-01-31 14:00:00+00:00,122373866.2178,2047319.0,310242225635.3666,82628.86,82786.4,80705.67,81353.99,1093.78687773
ETH-USD,main,2522.35,2550.85,2535.0,2530.11,8570.72149548,2026-01-31 15:00:00+00:00,122373866.2178,2047319.0,309619342656.318,81353.99,81647.28,80954.95,81168.0,518.33588211
ETH-USD,main,2465.1,2547.03,2530.14,2479.3,16840.64840999,2026-01-31 16:00:00+00:00,122373866.2178,2047319.0,303401526513.79156,81174.71,82055.36,80002.0,80231.96,1243.97522481
ETH-USD,main,2370.0,2491.0,2479.21,2399.91,26307.08435799,2026-01-31 17:00:00+00:00,122373866.2178,2047319.0,293686265274.7604,80231.95,80433.27,77000.0,78774.02,2644.69125697
ETH-USD,main,2238.74,2413.85,2399.88,2378.32,26322.26249574,2026-01-31 18:00:00+00:00,122373866.2178,2047319.0,291044213503.1181,78775.99,79032.0,75644.15,77947.73,2326.92207485
ETH-USD,main,2368.68,2430.6,2378.27,2379.73,17072.14623374,2026-01-31 19:00:00+00:00,122373866.2178,2047319.0,291216760654.4852,77946.0,78461.33,77083.14,77656.14,993.86202957
ETH-USD,main,2351.27,2403.85,2380.16,2379.43,13321.49218624,2026-01-31 20:00:00+00:00,122373866.2178,2047319.0,291180048494.6199,77646.5,78010.24,76970.41,77889.11,903.1139811
ETH-USD,main,2369.93,2420.88,2379.11,2416.54,9430.06874781,2026-01-31 21:00:00+00:00,122373866.2178,2047319.0,295721342669.9624,77889.1,78269.04,77268.78,78204.41,794.57368049
ETH-USD,main,2403.4,2422.31,2416.53,2416.69,5513.75274664,2026-01-31 22:00:00+00:00,122373866.2178,2047319.0,295739698749.8951,78205.34,78403.37,77881.5,78060.69,517.01122428
ETH-USD,main,2413.93,2470.92,2416.68,2449.36,10132.06745494,2026-01-31 23:00:00+00:00,122373866.2178,2047319.0,299737652959.23065,78058.06,79135.99,77972.0,78648.0,667.98487321
ETH-USD,main,2443.47,2473.86,2449.44,2450.15,7779.66278496,2026-02-01 00:00:00+00:00,122373866.2178,2538407.0,299834328313.5427,78648.0,79337.99,78555.0,78817.01,515.25220493
ETH-USD,main,2427.58,2453.87,2450.11,2442.09,4527.88928471,2026-02-01 01:00:00+00:00,122373866.2178,2538407.0,298847994951.8272,78816.0,78871.96,78210.04,78442.25,463.31221441
ETH-USD,main,2437.68,2458.91,2442.21,2450.05,3968.75991511,2026-02-01 02:00:00+00:00,122373866.2178,2538407.0,299822090926.9209,78445.4,78976.53,78294.0,78819.0,433.03771687
ETH-USD,main,2435.84,2454.14,2450.15,2442.87,2200.6168779,2026-02-01 03:00:00+00:00,122373866.2178,2538407.0,298943446567.4771,78821.38,78936.0,78593.81,78785.69,245.45552626
ETH-USD,main,2439.05,2451.82,2442.91,2445.66,2523.5046857,2026-02-01 04:00:00+00:00,122373866.2178,2538407.0,299284869654.22473,78785.69,79039.07,78636.1,78886.0,284.9571257
ETH-USD,main,2422.12,2446.8,2445.93,2428.12,3663.83517226,2026-02-01 05:00:00+00:00,122373866.2178,2538407.0,297138432040.7645,78885.16,78928.01,78441.79,78534.06,268.30985088
ETH-USD,main,2406.28,2437.77,2428.12,2415.88,3759.13080498,2026-02-01 06:00:00+00:00,122373866.2178,2538407.0,295640575918.25867,78535.86,78745.85,78176.75,78211.14,337.65532257
ETH-USD,main,2390.72,2436.94,2415.87,2408.6,7073.30771169,2026-02-01 07:00:00+00:00,122373866.2178,2538407.0,294749694172.19305,78211.14,78644.0,77875.0,78269.98,268.57614822
ETH-USD,main,2394.0,2425.41,2408.6,2410.28,4585.77681322,2026-02-01 08:00:00+00:00,122373866.2178,2538407.0,294955282267.439,78269.97,78792.38,78173.63,78523.07,267.72793956
ETH-USD,main,2404.36,2435.76,2410.41,2429.91,2346.77095772,2026-02-01 09:00:00+00:00,122373866.2178,2538407.0,297357481261.2944,78523.05,79063.6,78464.0,78959.65,160.53732003
ETH-USD,main,2373.75,2436.75,2429.92,2378.81,6010.98245932,2026-02-01 10:00:00+00:00,122373866.2178,2538407.0,291104176697.5648,78959.65,79158.06,78066.6,78207.44,260.28646323
ETH-USD,main,2378.8,2422.39,2378.8,2410.1,3262.11807715,2026-02-01 11:00:00+00:00,122373866.2178,2538407.0,294933254971.5198,78207.44,78818.6,78207.43,78688.99,262.39506118
ETH-USD,main,2381.0,2411.14,2410.1,2394.19,4357.69800373,2026-02-01 12:00:00+00:00,122373866.2178,2538407.0,292986286759.9946,78689.0,78700.0,78170.4,78397.55,249.08024102
ETH-USD,main,2368.1,2408.53,2394.05,2379.48,4174.13227536,2026-02-01 13:00:00+00:00,122373866.2178,2538407.0,291186167187.9308,78397.55,78705.07,78124.2,78244.02,268.29649493
ETH-USD,main,2325.38,2387.39,2379.21,2370.69,9713.69809558,2026-02-01 14:00:00+00:00,122373866.2178,2538407.0,290110500903.8763,78244.02,78444.0,77157.29,78134.37,697.37519305
ETH-USD,main,2284.27,2370.81,2370.73,2314.24,11324.44786958,2026-02-01 15:00:00+00:00,122373866.2178,2538407.0,283202496155.8815,78145.99,78189.59,76717.0,77532.55,763.15336911
ETH-USD,main,2283.1,2331.65,2314.4,2302.6,16000.51400857,2026-02-01 16:00:00+00:00,122373866.2178,2538407.0,281778064353.10626,77532.55,77773.64,77005.5,77413.15,445.0419818
ETH-USD,main,2295.41,2320.59,2302.59,2312.67,10721.90242301,2026-02-01 17:00:00+00:00,122373866.2178,2538407.0,283010369185.91956,77413.15,77683.99,77225.0,77682.0,358.30769997
ETH-USD,main,2311.9,2376.32,2312.67,2348.98,8340.12658565,2026-02-01 18:00:00+00:00,122373866.2178,2538407.0,287453764268.28784,77682.08,78367.0,77640.17,77948.95,535.63847603
ETH-USD,main,2304.77,2354.81,2348.98,2318.45,6956.31491826,2026-02-01 19:00:00+00:00,122373866.2178,2538407.0,283717690132.6584,77948.95,78029.06,76892.17,77092.0,466.09318327
ETH-USD,main,2296.31,2347.19,2318.44,2313.96,8745.28188584,2026-02-01 20:00:00+00:00,122373866.2178,2538407.0,283168231473.3405,77092.0,77663.74,76516.0,77025.05,790.36217841
ETH-USD,main,2277.01,2317.49,2313.99,2288.4,8751.1719299,2026-02-01 21:00:00+00:00,122373866.2178,2538407.0,280040355452.81354,77021.51,77092.0,76276.58,76461.14,993.78680698
ETH-USD,main,2284.57,2333.17,2288.46,2316.84,9272.92367625,2026-02-01 22:00:00+00:00,122373866.2178,2538407.0,283520668208.0478,76442.87,77698.0,76372.44,77170.0,925.47785706
ETH-USD,main,2218.57,2319.12,2316.79,2268.18,18779.36632323,2026-02-01 23:00:00+00:00,122373866.2178,2538407.0,277565955877.8896,77169.98,77547.2,75612.75,76895.53,1285.87077193
ETH-USD,main,2240.71,2322.41,2268.24,2291.5,12713.16679958,2026-02-02 00:00:00+00:00,122373866.2178,2308687.0,280419714438.0887,76895.99,78113.54,76533.05,77595.99,840.53748918
ETH-USD,main,2248.32,2316.49,2291.59,2288.61,10305.03876516,2026-02-02 01:00:00+00:00,122373866.2178,2308687.0,280066053964.7193,77596.0,77873.94,76550.0,77440.99,707.03401003
ETH-USD,main,2257.12,2298.54,2288.88,2260.29,11655.33097587,2026-02-02 02:00:00+00:00,122373866.2178,2308687.0,276600426073.43115,77440.99,77481.18,76357.05,76405.99,604.97790704
ETH-USD,main,2163.7,2265.59,2260.4,2236.95,26003.30934581,2026-02-02 03:00:00+00:00,122373866.2178,2308687.0,273744220035.9077,76404.05,76488.04,74502.21,76211.71,2470.5446866
ETH-USD,main,2205.63,2265.69,2236.9,2238.04,11655.56351276,2026-02-02 04:00:00+00:00,122373866.2178,2308687.0,273877607550.0851,76212.4,76544.93,75237.68,75798.18,700.17445381
ETH-USD,main,2182.35,2241.27,2238.03,2196.0,12458.18106183,2026-02-02 05:00:00+00:00,122373866.2178,2308687.0,268733010214.28882,75798.17,75910.0,74825.08,75401.24,1086.37075681
ETH-USD,main,2156.25,2237.93,2195.8,2224.79,15811.42955706,2026-02-02 06:00:00+00:00,122373866.2178,2308687.0,272256153822.69928,75401.24,76727.01,74868.01,76462.65,890.12199552
ETH-USD,main,2215.2,2251.0,2224.79,2226.17,8533.88066907,2026-02-02 07:00:00+00:00,122373866.2178,2308687.0,272425029758.07983,76461.02,76866.37,76232.47,76560.0,556.98456014
ETH-USD,main,2226.05,2256.13,2226.06,2246.77,6475.49733919,2026-02-02 08:00:00+00:00,122373866.2178,2308687.0,274945931402.1665,76559.99,77099.54,76523.09,76784.34,421.38404885
ETH-USD,main,2235.48,2316.23,2246.77,2289.26,13144.78516079,2026-02-02 09:00:00+00:00,122373866.2178,2308687.0,280145596977.76086,76783.21,77733.87,76558.55,77628.56,399.67708318
ETH-USD,main,2270.95,2297.88,2289.36,2275.73,5598.74144835,2026-02-02 10:00:00+00:00,122373866.2178,2308687.0,278489878567.834,77632.02,77797.89,77381.28,77414.95,253.63272359
ETH-USD,main,2271.84,2295.92,2275.73,2280.37,6445.56456422,2026-02-02 11:00:00+00:00,122373866.2178,2308687.0,279057693307.0846,77414.96,77893.65,77356.83,77679.0,286.79782884
ETH-USD,main,2279.89,2315.93,2280.53,2309.66,7883.33147112,2026-02-02 12:00:00+00:00,122373866.2178,2308687.0,282642023848.60394,77679.0,78346.27,77628.57,77927.56,361.67384297
ETH-USD,main,2300.28,2334.1,2309.6,2325.83,10815.82597109,2026-02-02 13:00:00+00:00,122373866.2178,2308687.0,284620809265.34576,77919.2,78368.01,77718.23,78172.5,574.76183899
ETH-USD,main,2297.5,2367.35,2325.88,2327.4,24108.97232305,2026-02-02 14:00:00+00:00,122373866.2178,2308687.0,284812936235.30774,78156.13,78838.65,77552.54,77782.73,1603.46745696
ETH-USD,main,2319.0,2395.59,2327.4,2371.5,31419.44112144,2026-02-02 15:00:00+00:00,122373866.2178,2308687.0,290209623735.5127,77782.01,79339.0,77501.59,78833.37,2423.05720668
ETH-USD,main,2348.51,2386.38,2371.34,2357.15,16450.29617973,2026-02-02 16:00:00+00:00,122373866.2178,2308687.0,288453558755.2873,78833.38,79270.68,78513.62,78578.5,1680.8122693
ETH-USD,main,2343.79,2381.3,2357.04,2355.22,11788.19362767,2026-02-02 17:00:00+00:00,122373866.2178,2308687.0,288217377193.4869,78578.5,79190.1,78539.98,78943.16,1296.64953401
ETH-USD,main,2332.41,2358.07,2355.21,2342.76,11494.13327893,2026-02-02 18:00:00+00:00,122373866.2178,2308687.0,286692598820.41315,78943.16,78948.77,78288.77,78508.99,1406.06768576
ETH-USD,main,2325.33,2349.54,2342.64,2329.51,13074.96442276,2026-02-02 19:00:00+00:00,122373866.2178,2308687.0,285071145093.02734,78508.98,78643.36,78212.67,78280.98,1071.39303875
ETH-USD,main,2311.14,2338.8,2329.44,2319.05,13798.16901999,2026-02-02 20:00:00+00:00,122373866.2178,2308687.0,283791114452.3891,78269.52,78616.65,77827.19,77941.95,707.73429894
ETH-USD,main,2316.79,2343.21,2319.36,2340.37,7605.46430467,2026-02-02 21:00:00+00:00,122373866.2178,2308687.0,286400125280.1526,77942.63,78496.59,77840.62,78467.33,298.00943066
ETH-USD,main,2333.4,2352.8,2340.5,2349.36,3376.79191175,2026-02-02 22:00:00+00:00,122373866.2178,2308687.0,287500266337.4506,78467.33,78789.9,78456.02,78737.98,233.93059259
ETH-USD,main,2337.75,2353.55,2349.36,2345.11,4131.18443404,2026-02-02 23:00:00+00:00,122373866.2178,2308687.0,286980177406.02496,78737.97,78906.23,78500.0,78666.85,317.57899391
ETH-USD,main,2322.83,2354.0,2344.8,2352.17,6171.02171425,2026-02-03 00:00:00+00:00,122373866.2178,2563472.0,287844136901.52264,78666.84,79037.9,78336.31,79000.01,259.03335816
ETH-USD,main,2335.8,2357.76,2352.06,2352.67,5069.48917478,2026-02-03 01:00:00+00:00,122373866.2178,2563472.0,287905323834.63153,79000.0,79123.75,78629.94,78945.34,268.72028268
ETH-USD,main,2294.45,2353.0,2352.68,2296.25,6440.06081879,2026-02-03 02:00:00+00:00,122373866.2178,2563472.0,281000990302.6233,78945.33,78946.1,77714.86,77733.09,383.9832335
ETH-USD,main,2282.32,2342.65,2296.79,2341.31,8735.80100572,2026-02-03 03:00:00+00:00,122373866.2178,2563472.0,286515156714.39734,77731.27,78836.46,77576.42,78684.0,440.22675218
ETH-USD,main,2331.1,2352.68,2341.42,2343.6,4901.82919809,2026-02-03 04:00:00+00:00,122373866.2178,2563472.0,286795392868.0361,78680.32,78926.19,78401.92,78732.42,306.34725592
ETH-USD,main,2312.84,2343.8,2343.4,2313.98,4010.75872879,2026-02-03 05:00:00+00:00,122373866.2178,2563472.0,283170678950.66486,78732.42,78743.22,78138.51,78164.76,205.66283805
